Porosity_1,Permeability_1.1,Permeability_2.1,Permeability_3.1,Porosity_2,Permeability_1.2,Permeability_2.2,Permeability_3.2,Porosity_3,Permeability_1.3,Permeability_2.3,Permeability_3.3,Porosity_4,Permeability_1.4,Permeability_2.4,Permeability_3.4,Porosity_5,Permeability_1.5,Permeability_2.5,Permeability_3.5,Error
2.686581e-01,2.515494e-15,1.571974e-15,2.402299e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.056125e-01,2.089958e-12,1.229267e-12,2.850333e-12,1.305224e-01,2.283590e-12,1.042927e-12,1.863836e-12,2.575238e-01,1.440442e-15,1.123477e-15,1.328971e-15,1.422208e+02
1.853580e-01,1.377413e-15,1.435484e-15,2.815072e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.002951e-01,2.074928e-12,2.092123e-12,2.900638e-12,2.335245e-01,1.192371e-12,1.333681e-12,2.685582e-12,2.143721e-01,1.693258e-15,2.356780e-15,2.221201e-15,7.486099e+01
2.977015e-01,1.491200e-15,2.605733e-15,2.277464e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.462762e-01,2.645552e-12,2.757795e-12,1.003466e-12,2.699479e-01,2.988533e-12,2.082401e-12,1.026044e-12,2.516077e-01,1.318213e-15,1.684908e-15,1.648373e-15,2.121479e+02
1.325089e-01,1.683001e-15,2.695545e-15,1.831974e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.185382e-01,2.888283e-12,1.604982e-12,2.249340e-12,1.207903e-01,2.207164e-12,1.483619e-12,2.476742e-12,1.966793e-01,2.078319e-15,2.583879e-15,1.670925e-15,1.790426e+02
1.157876e-01,2.543421e-15,1.517792e-15,1.297232e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.796268e-01,2.843694e-12,2.737640e-12,2.817039e-12,1.612343e-01,1.616402e-12,2.819824e-12,2.164478e-12,2.622322e-01,2.138499e-15,2.253587e-15,1.689052e-15,1.545618e+02
2.364649e-01,1.725869e-15,1.625701e-15,1.390556e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.942935e-01,2.967850e-12,1.263688e-12,1.369699e-12,1.714966e-01,1.875479e-12,1.650689e-12,2.090368e-12,1.696684e-01,2.101598e-15,1.989939e-15,1.544039e-15,1.585270e+02
2.172235e-01,1.720336e-15,1.224766e-15,1.146508e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.525396e-01,1.002156e-12,2.193473e-12,1.528480e-12,2.102079e-01,1.659388e-12,1.062493e-12,2.330827e-12,2.336981e-01,1.311655e-15,2.097959e-15,2.860502e-15,4.945972e+01
2.218208e-01,1.573612e-15,1.661320e-15,2.243763e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.066966e-01,1.378105e-12,1.064653e-12,1.067605e-12,2.762837e-01,2.566730e-12,2.045128e-12,1.448464e-12,1.677099e-01,1.213583e-15,2.801706e-15,1.575965e-15,1.352600e+02
2.413804e-01,2.354300e-15,2.471464e-15,2.989990e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.840336e-01,2.404078e-12,2.265108e-12,1.411056e-12,1.943451e-01,1.518593e-12,1.056607e-12,2.328651e-12,1.641867e-01,2.025679e-15,2.740298e-15,1.863489e-15,1.115832e+02
1.648798e-01,2.350515e-15,1.297508e-15,2.130570e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.611039e-01,2.500380e-12,1.580439e-12,2.426699e-12,1.226125e-01,1.578570e-12,2.659233e-12,2.685841e-12,1.406685e-01,1.466054e-15,2.483140e-15,2.392952e-15,1.364372e+02
2.274605e-01,2.118316e-15,2.364150e-15,1.990018e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.816751e-01,2.381090e-12,1.333805e-12,1.784778e-12,1.401448e-01,1.528000e-12,1.393315e-12,1.051230e-12,2.988600e-01,1.473314e-15,2.940002e-15,1.048346e-15,1.221240e+02
1.157588e-01,2.133187e-15,1.840102e-15,1.484559e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.915162e-01,1.612777e-12,1.956402e-12,2.531867e-12,2.436820e-01,1.616464e-12,2.391087e-12,2.031928e-12,2.547420e-01,1.114157e-15,2.202878e-15,2.369943e-15,1.078704e+02
2.625888e-01,1.087828e-15,2.001316e-15,1.214359e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.453752e-01,1.530573e-12,2.997983e-12,1.407883e-12,1.749645e-01,2.917590e-12,1.078474e-12,1.874676e-12,1.111311e-01,1.062706e-15,2.412218e-15,2.460888e-15,1.304835e+02
2.049911e-01,2.849401e-15,2.600844e-15,2.409180e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.016727e-01,1.188363e-12,1.998643e-12,1.325306e-12,1.310663e-01,2.227156e-12,1.572469e-12,2.423223e-12,1.147462e-01,1.527704e-15,1.986871e-15,2.878923e-15,9.672221e+01
1.028704e-01,2.163232e-15,1.875911e-15,1.304381e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.108465e-01,2.883150e-12,1.476905e-12,2.650738e-12,1.417554e-01,1.485201e-12,2.031759e-12,1.185564e-12,2.166807e-01,1.108710e-15,1.189150e-15,2.796442e-15,1.331504e+02
1.770306e-01,2.822435e-15,2.526086e-15,2.887242e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.192985e-01,1.045124e-12,1.837023e-12,2.544108e-12,2.682683e-01,1.307361e-12,1.884394e-12,2.519370e-12,1.410899e-01,2.402545e-15,2.550867e-15,1.189300e-15,4.242207e+01
2.704013e-01,2.273176e-15,2.962496e-15,1.806128e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.847939e-01,2.345709e-12,1.546123e-12,1.923733e-12,2.787722e-01,1.795769e-12,2.579347e-12,1.608145e-12,1.536115e-01,1.145658e-15,2.477005e-15,1.657026e-15,1.563697e+02
1.169314e-01,1.532163e-15,2.185925e-15,2.247279e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.054723e-01,2.541363e-12,2.913155e-12,1.658635e-12,1.909486e-01,2.577024e-12,2.973887e-12,1.365390e-12,2.318692e-01,2.999565e-15,2.308710e-15,1.968579e-15,1.914901e+02
1.072790e-01,1.648212e-15,1.441266e-15,2.556683e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.911895e-01,2.410226e-12,1.362944e-12,2.715282e-12,2.606926e-01,2.192469e-12,1.994840e-12,1.296373e-12,1.390438e-01,1.610498e-15,1.002891e-15,1.242531e-15,1.770747e+02
2.626730e-01,1.773913e-15,1.988182e-15,1.497515e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.160664e-01,2.650011e-12,1.846536e-12,2.828149e-12,2.943544e-01,1.733924e-12,1.822558e-12,1.585537e-12,1.772927e-01,2.546961e-15,1.493911e-15,1.067796e-15,1.505126e+02
1.707614e-01,1.676158e-15,1.131916e-15,2.148350e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.013203e-01,2.388121e-12,1.306448e-12,1.227413e-12,2.153725e-01,2.072764e-12,1.936577e-12,2.006835e-12,2.833925e-01,2.412889e-15,1.152194e-15,1.821696e-15,1.612785e+02
1.310733e-01,1.170961e-15,1.408152e-15,2.174506e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.587216e-01,1.180848e-12,2.534420e-12,1.211106e-12,2.368573e-01,2.087176e-12,2.909503e-12,2.043978e-12,1.260528e-01,2.703547e-15,1.621888e-15,1.252694e-15,1.094970e+02
1.675266e-01,1.969585e-15,1.032771e-15,2.937143e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.568991e-01,2.007259e-12,2.436921e-12,1.069388e-12,1.664866e-01,2.647265e-12,1.865917e-12,2.302326e-12,2.055352e-01,1.225449e-15,1.417059e-15,2.044716e-15,1.732897e+02
1.521882e-01,1.220541e-15,2.080944e-15,1.482720e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.391729e-01,1.853808e-12,1.861973e-12,2.843540e-12,1.211301e-01,1.427888e-12,1.483882e-12,1.901000e-12,1.961082e-01,2.027679e-15,2.661835e-15,1.914724e-15,9.691312e+01
1.376575e-01,2.866178e-15,1.884197e-15,2.530852e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.383271e-01,2.742943e-12,1.849233e-12,1.810653e-12,1.019800e-01,2.487441e-12,1.345586e-12,2.744590e-12,1.663175e-01,2.753177e-15,2.174907e-15,1.740388e-15,1.928032e+02
2.040040e-01,2.395451e-15,1.553059e-15,2.121670e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.800468e-01,2.833572e-12,1.356600e-12,2.861564e-12,2.877084e-01,2.679557e-12,2.872593e-12,1.003669e-12,2.390444e-01,2.422969e-15,1.259406e-15,2.902599e-15,2.236923e+02
1.897770e-01,1.422073e-15,1.258320e-15,1.150533e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.163881e-01,2.356909e-12,1.179217e-12,1.294627e-12,1.174752e-01,2.282423e-12,2.849075e-12,1.907905e-12,2.542308e-01,2.561361e-15,2.535866e-15,1.513237e-15,1.751734e+02
2.328444e-01,1.155111e-15,1.322944e-15,1.502179e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.986079e-01,2.765302e-12,2.260491e-12,2.319703e-12,1.117125e-01,2.715936e-12,1.245701e-12,1.684720e-12,2.111780e-01,1.918616e-15,2.403176e-15,1.001127e-15,2.016862e+02
1.877430e-01,1.810150e-15,1.724978e-15,2.589290e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.176597e-01,2.646046e-12,1.638338e-12,2.860546e-12,2.622975e-01,2.878624e-12,2.990105e-12,2.395481e-12,2.489689e-01,2.490118e-15,2.004126e-15,2.863228e-15,2.210256e+02
1.367715e-01,1.396844e-15,1.227385e-15,1.770196e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.303479e-01,1.298432e-12,2.850283e-12,2.754352e-12,2.986187e-01,1.263361e-12,2.122560e-12,2.791468e-12,2.468633e-01,2.589517e-15,1.569488e-15,1.908498e-15,5.882455e+01
2.056186e-01,1.110670e-15,2.137605e-15,1.939624e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.048478e-01,1.996839e-12,2.416459e-12,1.189938e-12,1.479769e-01,1.629351e-12,2.624511e-12,2.315883e-12,1.076583e-01,1.907683e-15,1.373834e-15,1.936268e-15,1.245617e+02
1.481396e-01,2.727620e-15,2.002183e-15,2.559950e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.545738e-01,2.000566e-12,2.078956e-12,1.568916e-12,1.847350e-01,1.524363e-12,1.072910e-12,2.373294e-12,1.973130e-01,1.011491e-15,1.128699e-15,1.879682e-15,9.971861e+01
2.861391e-01,1.112885e-15,1.134150e-15,2.638237e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.266620e-01,2.921688e-12,1.893277e-12,1.946413e-12,1.368577e-01,1.761207e-12,1.705986e-12,2.495865e-12,2.065732e-01,1.119689e-15,1.047579e-15,1.061240e-15,1.465569e+02
2.120452e-01,1.780482e-15,1.638651e-15,1.225628e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.450900e-01,2.314332e-12,1.361236e-12,1.272584e-12,1.355550e-01,1.347338e-12,2.538732e-12,2.927583e-12,2.356645e-01,2.750793e-15,1.326289e-15,1.782906e-15,1.072394e+02
2.409183e-01,2.822576e-15,1.261119e-15,1.842470e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.901223e-01,2.961839e-12,1.585006e-12,2.683974e-12,2.010755e-01,2.687639e-12,1.773209e-12,2.498826e-12,2.305483e-01,2.466850e-15,1.701284e-15,1.230249e-15,2.099884e+02
2.112096e-01,1.221278e-15,2.470010e-15,2.493443e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.353744e-01,2.247689e-12,2.698604e-12,1.875231e-12,1.100061e-01,1.269707e-12,2.269735e-12,2.473628e-12,2.074338e-01,1.227596e-15,2.370410e-15,2.338546e-15,1.048305e+02
1.106769e-01,2.164079e-15,2.009149e-15,1.770047e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.474316e-01,2.225003e-12,2.251178e-12,2.697430e-12,1.293164e-01,2.888666e-12,1.360416e-12,1.715248e-12,1.915087e-01,1.331999e-15,2.496696e-15,2.103484e-15,1.834123e+02
2.459406e-01,1.118777e-15,2.934057e-15,1.574689e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.646865e-01,1.225120e-12,2.621945e-12,2.684547e-12,2.384109e-01,2.376798e-12,1.421432e-12,2.418872e-12,2.523430e-01,2.545808e-15,1.569566e-15,1.643030e-15,1.119573e+02
1.017432e-01,1.309731e-15,2.898480e-15,1.957078e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.667710e-01,2.113930e-12,2.608341e-12,2.098787e-12,1.388675e-01,1.587519e-12,2.364276e-12,1.595293e-12,2.934573e-01,2.439031e-15,2.393725e-15,1.944833e-15,1.222457e+02
2.649489e-01,2.398751e-15,1.257950e-15,1.950957e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.337168e-01,1.692056e-12,2.754439e-12,1.656309e-12,2.513443e-01,1.362745e-12,2.581572e-12,2.492737e-12,1.356174e-01,1.469442e-15,2.480320e-15,2.568917e-15,8.999901e+01
1.417714e-01,2.165451e-15,2.183521e-15,1.681025e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.728456e-01,2.463062e-12,2.498484e-12,1.017762e-12,1.442792e-01,1.350199e-12,2.946310e-12,1.423671e-12,2.114800e-01,2.246626e-15,2.761592e-15,2.070767e-15,1.218727e+02
2.323183e-01,1.385484e-15,2.577784e-15,1.904760e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.313560e-01,1.579458e-12,1.919313e-12,1.716518e-12,1.279552e-01,1.244293e-12,2.687485e-12,1.352503e-12,1.886047e-01,2.262905e-15,2.732267e-15,1.235193e-15,7.111147e+01
1.375878e-01,2.400909e-15,2.339222e-15,1.769744e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.624676e-01,2.798665e-12,2.312769e-12,1.123268e-12,1.473111e-01,1.300026e-12,1.041384e-12,2.898059e-12,2.879477e-01,2.766649e-15,2.251568e-15,2.215262e-15,9.401247e+01
2.686686e-01,1.625469e-15,1.694445e-15,2.566633e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.639633e-01,2.336638e-12,1.888014e-12,1.669664e-12,1.508340e-01,1.393191e-12,2.836874e-12,1.122805e-12,2.619291e-01,1.409808e-15,2.536567e-15,1.852566e-15,1.135610e+02
1.081016e-01,1.208223e-15,2.254429e-15,2.705928e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.328808e-01,2.524541e-12,1.722605e-12,1.765430e-12,2.200674e-01,1.849354e-12,1.727774e-12,1.591101e-12,2.399816e-01,2.332648e-15,1.057157e-15,1.692806e-15,1.444578e+02
1.476113e-01,1.163348e-15,1.033790e-15,1.348348e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.659950e-01,1.815013e-12,1.668009e-12,1.867319e-12,1.418787e-01,2.534646e-12,2.448561e-12,1.731458e-12,1.890122e-01,2.490227e-15,1.166049e-15,1.237595e-15,1.585805e+02
1.295648e-01,1.534125e-15,2.698379e-15,2.205387e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.182375e-01,2.230393e-12,2.213295e-12,1.447340e-12,1.617351e-01,1.248171e-12,1.750345e-12,1.646440e-12,1.587419e-01,1.978998e-15,2.667970e-15,2.146661e-15,9.182784e+01
1.455514e-01,1.764043e-15,2.520827e-15,2.758130e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.828351e-01,2.899609e-12,2.554736e-12,2.273283e-12,1.999981e-01,1.549867e-12,2.497426e-12,2.147452e-12,2.030357e-01,2.343152e-15,1.296252e-15,2.043830e-15,1.404456e+02
1.434067e-01,1.458783e-15,1.621350e-15,1.918329e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.462135e-01,1.523918e-12,2.606748e-12,2.706099e-12,2.449139e-01,2.143111e-12,1.702751e-12,2.340919e-12,2.565040e-01,1.965718e-15,1.630613e-15,1.124740e-15,1.289223e+02
1.731535e-01,1.424933e-15,1.441716e-15,2.616478e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.453266e-01,1.919326e-12,1.430968e-12,2.516892e-12,1.297985e-01,1.034651e-12,1.366177e-12,2.597516e-12,2.883400e-01,2.355897e-15,1.506125e-15,2.371249e-15,5.705632e+01
2.270100e-01,1.262082e-15,1.776874e-15,2.294264e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.310616e-01,2.747402e-12,2.272455e-12,1.397032e-12,1.743326e-01,2.293658e-12,1.863546e-12,1.532342e-12,1.632418e-01,2.176293e-15,1.802992e-15,1.189066e-15,1.831297e+02
1.608204e-01,1.287379e-15,1.488825e-15,1.112209e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.185921e-01,1.717908e-12,2.573798e-12,1.061700e-12,2.423735e-01,2.826102e-12,2.340542e-12,2.979239e-12,2.755771e-01,1.133141e-15,2.509242e-15,2.555552e-15,1.651784e+02
1.863182e-01,2.186240e-15,1.061487e-15,2.390237e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.388000e-01,1.633407e-12,2.050927e-12,2.480081e-12,1.700055e-01,1.264652e-12,2.028374e-12,2.594534e-12,2.447200e-01,2.140678e-15,2.349701e-15,1.348208e-15,7.173415e+01
2.529368e-01,2.718948e-15,1.824500e-15,1.720453e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.180382e-01,2.625924e-12,2.157604e-12,2.504027e-12,1.761676e-01,2.052491e-12,1.162525e-12,2.971868e-12,2.947352e-01,2.537213e-15,2.820799e-15,2.147239e-15,1.520267e+02
2.642196e-01,2.631868e-15,2.012318e-15,1.478962e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,2.781673e-01,1.474268e-12,1.801178e-12,2.000237e-12,2.789323e-01,1.196969e-12,2.586650e-12,2.725222e-12,1.342963e-01,2.296547e-15,1.055228e-15,1.456954e-15,6.479552e+01
1.957353e-01,1.394041e-15,1.631120e-15,1.976789e-15,2.000000e-01,1.000000e-12,1.000000e-12,1.000000e-125,1.825029e-01,1.279508e-12,1.325280e-12,1.761823e-12,1.146912e-01,1.670045e-12,1.388775e-12,2.178860e-12,1.631775e-01,1.626341e-15,1.434954e-15,1.968375e-15,7.692742e+01
